[Header]
Data File Name	D:\助燃剂标准品检验\92#汽油\百分一92#汽-乙.qgd
Output Date	2018/4/17
Output Time	17:25:25

[MS Chromatogram]
m/z	1-1 83.00
Event Time(msec)	200
# of Points	9750
Start Time(min)	2.500
End Time(min)	34.997
Ret.Time	Absolute Intensity	Relative Intensity
21.557	275	0.03
21.560	276	0.03
21.563	277	0.03
21.567	278	0.03
21.570	279	0.03
21.573	280	0.03
21.577	281	0.03
21.580	282	0.03
21.583	283	0.03
21.587	284	0.03
21.590	285	0.03
21.593	287	0.04
21.597	287	0.04
21.600	288	0.04
21.603	289	0.04
21.607	290	0.04
21.610	291	0.04
21.613	292	0.04
21.617	292	0.04
21.620	292	0.04
21.623	293	0.04
21.627	293	0.04
21.630	291	0.04
21.633	290	0.04
21.637	290	0.04
21.640	289	0.04
21.643	289	0.04
21.647	288	0.04
21.650	286	0.03
21.653	283	0.03
21.657	282	0.03
21.660	280	0.03
21.663	279	0.03
21.667	276	0.03
21.670	274	0.03
21.673	272	0.03
21.677	269	0.03
21.680	267	0.03
21.683	265	0.03
21.687	263	0.03
21.690	261	0.03
21.693	259	0.03
21.697	256	0.03
21.700	254	0.03
21.703	252	0.03
21.707	250	0.03
21.710	249	0.03
21.713	247	0.03
21.717	245	0.03
21.720	243	0.03
21.723	242	0.03
21.727	240	0.03
21.730	239	0.03
21.733	238	0.03
21.737	236	0.03
21.740	235	0.03
21.743	234	0.03
21.747	233	0.03
21.750	233	0.03
21.753	232	0.03
21.757	231	0.03
21.760	230	0.03
21.763	230	0.03
21.767	229	0.03
21.770	229	0.03
21.773	229	0.03
21.777	228	0.03
21.780	228	0.03
21.783	227	0.03
21.787	227	0.03
21.790	227	0.03
21.793	226	0.03
21.797	226	0.03
21.800	225	0.03
21.803	225	0.03
21.807	225	0.03
21.810	224	0.03
21.813	224	0.03
21.817	224	0.03
21.820	223	0.03
21.823	222	0.03
21.827	222	0.03
21.830	221	0.03
21.833	221	0.03
21.837	220	0.03
21.840	220	0.03
21.843	219	0.03
21.847	218	0.03
21.850	218	0.03
21.853	217	0.03
21.857	217	0.03
21.860	216	0.03
21.863	216	0.03
21.867	215	0.03
21.870	214	0.03
21.873	214	0.03
21.877	213	0.03
21.880	213	0.03
21.883	213	0.03
21.887	212	0.03
21.890	212	0.03
21.893	211	0.03
21.897	211	0.03
21.900	211	0.03
21.903	210	0.03
21.907	210	0.03
21.910	210	0.03
21.913	209	0.03
21.917	209	0.03
21.920	209	0.03
21.923	209	0.03
21.927	209	0.03
21.930	209	0.03
21.933	209	0.03
21.937	209	0.03
21.940	209	0.03
21.943	209	0.03
21.947	209	0.03
21.950	209	0.03
21.953	210	0.03
21.957	210	0.03
21.960	210	0.03
21.963	210	0.03
21.967	210	0.03
21.970	211	0.03
21.973	211	0.03
21.977	211	0.03
21.980	212	0.03
21.983	212	0.03
21.987	212	0.03
21.990	213	0.03
21.993	213	0.03
21.997	213	0.03
22.000	213	0.03
22.003	214	0.03
22.007	214	0.03
22.010	215	0.03
22.013	215	0.03
22.017	215	0.03
22.020	216	0.03
22.023	216	0.03
22.027	217	0.03
22.030	217	0.03
22.033	218	0.03
22.037	218	0.03
22.040	218	0.03
22.043	219	0.03
22.047	219	0.03
22.050	220	0.03
22.053	220	0.03
22.057	221	0.03
22.060	221	0.03
22.063	222	0.03
22.067	222	0.03
22.070	223	0.03
22.073	223	0.03
22.077	224	0.03
22.080	224	0.03
22.083	225	0.03
22.087	225	0.03
22.090	226	0.03
22.093	226	0.03
22.097	226	0.03
22.100	227	0.03
22.103	227	0.03
22.107	227	0.03
22.110	228	0.03
22.113	228	0.03
22.117	228	0.03
22.120	229	0.03
22.123	229	0.03
22.127	229	0.03
22.130	229	0.03
22.133	229	0.03
22.137	229	0.03
22.140	229	0.03
22.143	229	0.03
22.147	228	0.03
22.150	228	0.03
22.153	228	0.03
22.157	227	0.03
22.160	227	0.03
22.163	227	0.03
22.167	226	0.03
22.170	226	0.03
22.173	225	0.03
22.177	225	0.03
22.180	225	0.03
22.183	224	0.03
22.187	224	0.03
22.190	224	0.03
22.193	223	0.03
22.197	223	0.03
22.200	223	0.03
22.203	223	0.03
22.207	223	0.03
22.210	222	0.03
22.213	223	0.03
22.217	223	0.03
22.220	223	0.03
22.223	223	0.03
22.227	224	0.03
22.230	225	0.03
22.233	226	0.03
22.237	227	0.03
22.240	227	0.03
22.243	228	0.03
22.247	230	0.03
22.250	231	0.03
22.253	233	0.03
22.257	234	0.03
22.260	236	0.03
22.263	238	0.03
22.267	239	0.03
22.270	241	0.03
22.273	243	0.03
22.277	245	0.03
22.280	247	0.03
22.283	250	0.03
22.287	252	0.03
22.290	254	0.03
22.293	257	0.03
22.297	260	0.03
22.300	262	0.03
22.303	264	0.03
22.307	265	0.03
22.310	267	0.03
22.313	268	0.03
22.317	270	0.03
22.320	270	0.03
22.323	271	0.03
22.327	271	0.03
22.330	272	0.03
22.333	272	0.03
22.337	272	0.03
22.340	271	0.03
22.343	271	0.03
22.347	270	0.03
22.350	268	0.03
22.353	268	0.03
22.357	268	0.03
22.360	267	0.03
22.363	266	0.03
22.367	264	0.03
22.370	262	0.03
22.373	261	0.03
22.377	259	0.03
22.380	257	0.03
22.383	256	0.03
22.387	254	0.03
22.390	253	0.03
22.393	251	0.03
22.397	250	0.03
22.400	248	0.03
22.403	247	0.03
22.407	246	0.03
22.410	245	0.03
22.413	244	0.03
22.417	243	0.03
22.420	242	0.03
22.423	242	0.03
22.427	241	0.03
22.430	241	0.03
22.433	240	0.03
22.437	240	0.03
22.440	240	0.03
22.443	240	0.03
22.447	240	0.03
22.450	241	0.03
22.453	241	0.03
22.457	242	0.03
22.460	243	0.03
22.463	244	0.03
22.467	244	0.03
22.470	245	0.03
22.473	246	0.03
22.477	247	0.03
22.480	248	0.03
22.483	249	0.03
22.487	250	0.03
22.490	251	0.03
22.493	251	0.03
22.497	252	0.03
22.500	253	0.03
22.503	254	0.03
22.507	256	0.03
22.510	257	0.03
22.513	258	0.03
22.517	260	0.03
22.520	261	0.03
22.523	261	0.03
22.527	263	0.03
22.530	264	0.03
22.533	265	0.03
22.537	266	0.03
22.540	267	0.03
22.543	268	0.03
22.547	268	0.03
22.550	269	0.03
22.553	271	0.03
22.557	272	0.03
22.560	273	0.03
22.563	273	0.03
22.567	274	0.03
22.570	275	0.03
22.573	276	0.03
22.577	276	0.03
22.580	277	0.03
22.583	277	0.03
22.587	278	0.03
22.590	278	0.03
22.593	279	0.03
22.597	279	0.03
22.600	279	0.03
22.603	279	0.03
22.607	279	0.03
22.610	278	0.03
22.613	278	0.03
22.617	278	0.03
22.620	278	0.03
22.623	277	0.03
22.627	277	0.03
22.630	277	0.03
22.633	276	0.03
22.637	276	0.03
22.640	275	0.03
22.643	274	0.03
22.647	274	0.03
22.650	273	0.03
22.653	272	0.03
22.657	271	0.03
22.660	270	0.03
22.663	269	0.03
22.667	268	0.03
22.670	267	0.03
22.673	266	0.03
22.677	266	0.03
22.680	265	0.03
22.683	263	0.03
22.687	262	0.03
22.690	261	0.03
22.693	260	0.03
22.697	259	0.03
22.700	257	0.03
22.703	256	0.03
22.707	255	0.03
22.710	254	0.03
22.713	253	0.03
22.717	252	0.03
22.720	251	0.03
22.723	250	0.03
22.727	249	0.03
22.730	248	0.03
22.733	247	0.03
22.737	246	0.03
22.740	245	0.03
22.743	244	0.03
22.747	243	0.03
22.750	243	0.03
22.753	243	0.03
22.757	243	0.03
22.760	242	0.03
22.763	242	0.03
22.767	242	0.03
22.770	242	0.03
22.773	242	0.03
22.777	242	0.03
22.780	242	0.03
22.783	242	0.03
22.787	243	0.03
22.790	243	0.03
22.793	244	0.03
22.797	245	0.03
22.800	245	0.03
22.803	246	0.03
22.807	246	0.03
22.810	247	0.03
22.813	248	0.03
22.817	249	0.03
22.820	250	0.03
22.823	250	0.03
22.827	251	0.03
22.830	252	0.03
22.833	253	0.03
22.837	253	0.03
22.840	254	0.03
22.843	254	0.03
22.847	254	0.03
22.850	255	0.03
22.853	255	0.03
22.857	255	0.03
22.860	255	0.03
22.863	255	0.03
22.867	255	0.03
22.870	254	0.03
22.873	254	0.03
22.877	254	0.03
22.880	254	0.03
22.883	254	0.03
22.887	253	0.03
22.890	252	0.03
22.893	251	0.03
22.897	251	0.03
22.900	250	0.03
22.903	249	0.03
22.907	248	0.03
22.910	247	0.03
22.913	246	0.03
22.917	245	0.03
22.920	244	0.03
22.923	243	0.03
22.927	243	0.03
22.930	242	0.03
22.933	240	0.03
22.937	239	0.03
22.940	238	0.03
22.943	237	0.03
22.947	236	0.03
22.950	235	0.03
22.953	235	0.03
22.957	233	0.03
22.960	232	0.03
22.963	231	0.03
22.967	230	0.03
22.970	229	0.03
22.973	228	0.03
22.977	226	0.03
22.980	225	0.03
22.983	223	0.03
22.987	222	0.03
22.990	221	0.03
22.993	219	0.03
22.997	218	0.03
23.000	217	0.03
23.003	216	0.03
23.007	214	0.03
23.010	213	0.03
23.013	212	0.03
23.017	211	0.03
23.020	209	0.03
23.023	208	0.03
23.027	207	0.03
23.030	206	0.03
23.033	206	0.03
23.037	205	0.03
23.040	204	0.02
23.043	204	0.02
23.047	203	0.02
23.050	202	0.02
23.053	202	0.02
23.057	202	0.02
23.060	202	0.02
23.063	201	0.02
23.067	201	0.02
23.070	201	0.02
23.073	202	0.02
23.077	202	0.02
23.080	202	0.02
23.083	202	0.02
23.087	202	0.02
23.090	203	0.02
23.093	203	0.02
23.097	204	0.02
23.100	204	0.02
23.103	204	0.02
23.107	205	0.03
23.110	205	0.03
23.113	206	0.03
23.117	206	0.03
23.120	206	0.03
23.123	207	0.03
23.127	207	0.03
23.130	207	0.03
23.133	207	0.03
23.137	207	0.03
23.140	207	0.03
23.143	207	0.03
23.147	207	0.03
23.150	207	0.03
23.153	207	0.03
23.157	206	0.03
23.160	206	0.03
23.163	205	0.03
23.167	205	0.03
23.170	204	0.02
23.173	203	0.02
23.177	203	0.02
23.180	202	0.02
23.183	201	0.02
23.187	200	0.02
23.190	199	0.02
23.193	198	0.02
23.197	197	0.02
23.200	196	0.02
23.203	195	0.02
23.207	194	0.02
23.210	193	0.02
23.213	192	0.02
23.217	190	0.02
23.220	189	0.02
23.223	188	0.02
23.227	187	0.02
23.230	186	0.02
23.233	185	0.02
23.237	184	0.02
23.240	183	0.02
23.243	182	0.02
23.247	182	0.02
23.250	181	0.02
23.253	180	0.02
23.257	179	0.02
23.260	179	0.02
23.263	178	0.02
23.267	177	0.02
23.270	177	0.02
23.273	176	0.02
23.277	176	0.02
23.280	175	0.02
23.283	175	0.02
23.287	174	0.02
23.290	174	0.02
23.293	173	0.02
23.297	173	0.02
23.300	173	0.02
23.303	172	0.02
23.307	172	0.02
23.310	172	0.02
23.313	171	0.02
23.317	171	0.02
23.320	171	0.02
23.323	170	0.02
23.327	170	0.02
23.330	170	0.02
23.333	170	0.02
23.337	169	0.02
23.340	169	0.02
23.343	169	0.02
23.347	168	0.02
23.350	168	0.02
23.353	168	0.02
23.357	168	0.02
23.360	167	0.02
23.363	167	0.02
23.367	167	0.02
23.370	167	0.02
23.373	166	0.02
23.377	166	0.02
23.380	166	0.02
23.383	165	0.02
23.387	165	0.02
23.390	165	0.02
23.393	164	0.02
23.397	164	0.02
23.400	164	0.02
23.403	163	0.02
23.407	163	0.02
23.410	163	0.02
23.413	162	0.02
23.417	162	0.02
23.420	162	0.02
23.423	161	0.02
23.427	161	0.02
23.430	161	0.02
23.433	160	0.02
23.437	160	0.02
23.440	160	0.02
23.443	160	0.02
23.447	160	0.02
23.450	159	0.02
23.453	159	0.02
23.457	159	0.02
23.460	159	0.02
23.463	159	0.02
23.467	158	0.02
23.470	158	0.02
23.473	158	0.02
23.477	158	0.02
23.480	158	0.02
23.483	158	0.02
23.487	158	0.02
23.490	158	0.02
23.493	159	0.02
23.497	159	0.02
23.500	159	0.02
23.503	159	0.02
23.507	159	0.02
23.510	159	0.02
23.513	160	0.02
23.517	160	0.02
23.520	160	0.02
23.523	161	0.02
23.527	161	0.02
23.530	161	0.02
23.533	162	0.02
23.537	162	0.02
23.540	163	0.02
23.543	163	0.02
23.547	163	0.02
23.550	164	0.02
23.553	164	0.02
23.557	165	0.02
23.560	165	0.02
23.563	165	0.02
23.567	166	0.02
23.570	166	0.02
23.573	166	0.02
23.577	167	0.02
23.580	167	0.02
23.583	167	0.02
23.587	167	0.02
23.590	167	0.02
23.593	168	0.02
23.597	168	0.02
23.600	168	0.02
23.603	168	0.02
23.607	168	0.02
23.610	167	0.02
23.613	167	0.02
23.617	167	0.02
23.620	167	0.02
23.623	167	0.02
23.627	167	0.02
23.630	166	0.02
23.633	166	0.02
23.637	166	0.02
23.640	166	0.02
23.643	165	0.02
23.647	165	0.02
23.650	165	0.02
23.653	165	0.02
23.657	164	0.02
23.660	164	0.02
23.663	164	0.02
23.667	164	0.02
23.670	163	0.02
23.673	163	0.02
23.677	163	0.02
23.680	163	0.02
23.683	163	0.02
23.687	163	0.02
23.690	163	0.02
23.693	163	0.02
23.697	163	0.02
23.700	163	0.02
23.703	164	0.02
23.707	164	0.02
23.710	164	0.02
23.713	165	0.02
23.717	165	0.02
23.720	166	0.02
23.723	166	0.02
23.727	167	0.02
23.730	168	0.02
23.733	168	0.02
23.737	169	0.02
23.740	170	0.02
23.743	171	0.02
23.747	172	0.02
23.750	173	0.02
23.753	174	0.02
23.757	175	0.02
23.760	175	0.02
23.763	176	0.02
23.767	177	0.02
23.770	178	0.02
23.773	179	0.02
23.777	180	0.02
23.780	181	0.02
23.783	182	0.02
23.787	183	0.02
23.790	184	0.02
23.793	185	0.02
23.797	186	0.02
23.800	187	0.02
23.803	187	0.02
23.807	187	0.02
23.810	188	0.02
23.813	188	0.02
23.817	189	0.02
23.820	189	0.02
23.823	189	0.02
23.827	190	0.02
23.830	190	0.02
23.833	190	0.02
23.837	190	0.02
23.840	190	0.02
23.843	190	0.02
23.847	189	0.02
23.850	189	0.02
23.853	189	0.02
23.857	189	0.02
23.860	188	0.02
23.863	188	0.02
23.867	187	0.02
23.870	187	0.02
23.873	186	0.02
23.877	186	0.02
23.880	185	0.02
23.883	185	0.02
23.887	184	0.02
23.890	184	0.02
23.893	183	0.02
23.897	183	0.02
23.900	182	0.02
23.903	181	0.02
23.907	181	0.02
23.910	180	0.02
23.913	180	0.02
23.917	179	0.02
23.920	179	0.02
23.923	179	0.02
23.927	178	0.02
23.930	178	0.02
23.933	177	0.02
23.937	177	0.02
23.940	176	0.02
23.943	176	0.02
23.947	176	0.02
23.950	175	0.02
23.953	175	0.02
23.957	175	0.02
23.960	174	0.02
23.963	174	0.02
23.967	174	0.02
23.970	174	0.02
23.973	173	0.02
23.977	173	0.02
23.980	173	0.02
23.983	173	0.02
23.987	173	0.02
23.990	173	0.02
23.993	173	0.02
23.997	173	0.02
24.000	173	0.02
24.003	173	0.02
24.007	173	0.02
24.010	173	0.02
24.013	173	0.02
24.017	173	0.02
24.020	174	0.02
24.023	174	0.02
24.027	174	0.02
24.030	174	0.02
24.033	175	0.02
24.037	175	0.02
24.040	175	0.02
24.043	176	0.02
24.047	176	0.02
24.050	177	0.02
24.053	177	0.02
24.057	177	0.02
24.060	177	0.02
24.063	178	0.02
24.067	178	0.02
24.070	178	0.02
24.073	179	0.02
24.077	179	0.02
24.080	179	0.02
24.083	179	0.02
24.087	179	0.02
24.090	180	0.02
24.093	180	0.02
24.097	180	0.02
24.100	180	0.02
24.103	180	0.02
24.107	179	0.02
24.110	179	0.02
24.113	179	0.02
24.117	179	0.02
24.120	179	0.02
24.123	179	0.02
24.127	178	0.02
24.130	178	0.02
24.133	178	0.02
24.137	177	0.02
24.140	177	0.02
24.143	176	0.02
24.147	176	0.02
24.150	175	0.02
24.153	175	0.02
24.157	174	0.02
24.160	174	0.02
24.163	173	0.02
24.167	173	0.02
24.170	172	0.02
24.173	171	0.02
24.177	171	0.02
24.180	170	0.02
24.183	170	0.02
24.187	169	0.02
24.190	169	0.02
24.193	168	0.02
24.197	168	0.02
24.200	168	0.02
24.203	167	0.02
24.207	167	0.02
24.210	166	0.02
24.213	166	0.02
24.217	166	0.02
24.220	166	0.02
24.223	165	0.02
24.227	165	0.02
24.230	165	0.02
24.233	165	0.02
24.237	165	0.02
24.240	165	0.02
24.243	165	0.02
24.247	165	0.02
24.250	166	0.02
24.253	166	0.02
24.257	166	0.02
24.260	166	0.02
24.263	166	0.02
24.267	167	0.02
24.270	167	0.02
24.273	167	0.02
24.277	168	0.02
24.280	168	0.02
24.283	168	0.02
24.287	168	0.02
24.290	169	0.02
24.293	169	0.02
24.297	169	0.02
24.300	170	0.02
24.303	170	0.02
24.307	170	0.02
24.310	171	0.02
24.313	171	0.02
24.317	171	0.02
24.320	171	0.02
24.323	172	0.02
24.327	172	0.02
24.330	172	0.02
24.333	172	0.02
24.337	172	0.02
24.340	172	0.02
24.343	172	0.02
24.347	172	0.02
24.350	173	0.02
24.353	173	0.02
24.357	173	0.02
24.360	173	0.02
24.363	173	0.02
24.367	173	0.02
24.370	173	0.02
24.373	172	0.02
24.377	172	0.02
24.380	172	0.02
24.383	172	0.02
24.387	172	0.02
24.390	172	0.02
24.393	171	0.02
24.397	171	0.02
24.400	171	0.02
24.403	171	0.02
24.407	170	0.02
24.410	170	0.02
24.413	169	0.02
24.417	169	0.02
24.420	168	0.02
24.423	168	0.02
24.427	167	0.02
24.430	166	0.02
24.433	166	0.02
24.437	165	0.02
24.440	164	0.02
24.443	163	0.02
24.447	163	0.02
24.450	162	0.02
24.453	161	0.02
24.457	160	0.02
24.460	159	0.02
24.463	158	0.02
24.467	158	0.02
24.470	157	0.02
24.473	156	0.02
24.477	155	0.02
24.480	154	0.02
24.483	153	0.02
24.487	152	0.02
24.490	152	0.02
24.493	151	0.02
24.497	150	0.02
24.500	149	0.02
24.503	148	0.02
24.507	148	0.02
24.510	147	0.02
24.513	146	0.02
24.517	146	0.02
24.520	145	0.02
24.523	145	0.02
24.527	144	0.02
24.530	144	0.02
24.533	144	0.02
24.537	143	0.02
24.540	143	0.02
24.543	143	0.02
24.547	142	0.02
24.550	142	0.02
24.553	142	0.02
24.557	142	0.02
24.560	142	0.02
24.563	142	0.02
24.567	142	0.02
24.570	142	0.02
24.573	142	0.02
24.577	142	0.02
24.580	142	0.02
24.583	142	0.02
24.587	143	0.02
24.590	143	0.02
24.593	143	0.02
24.597	143	0.02
24.600	144	0.02
24.603	144	0.02
24.607	144	0.02
24.610	144	0.02
24.613	145	0.02
24.617	145	0.02
24.620	145	0.02
24.623	146	0.02
24.627	146	0.02
24.630	147	0.02
24.633	147	0.02
24.637	147	0.02
24.640	148	0.02
24.643	148	0.02
24.647	149	0.02
24.650	149	0.02
24.653	150	0.02
24.657	151	0.02
24.660	151	0.02
24.663	152	0.02
24.667	153	0.02
24.670	153	0.02
24.673	154	0.02
24.677	155	0.02
24.680	156	0.02
24.683	156	0.02
24.687	157	0.02
24.690	158	0.02
24.693	159	0.02
24.697	160	0.02
24.700	161	0.02
24.703	162	0.02
24.707	163	0.02
24.710	164	0.02
24.713	165	0.02
24.717	166	0.02
24.720	167	0.02
24.723	168	0.02
24.727	169	0.02
24.730	170	0.02
24.733	171	0.02
24.737	172	0.02
24.740	173	0.02
24.743	173	0.02
24.747	174	0.02
24.750	175	0.02
24.753	176	0.02
24.757	176	0.02
24.760	177	0.02
24.763	177	0.02
24.767	178	0.02
24.770	178	0.02
24.773	178	0.02
24.777	178	0.02
24.780	179	0.02
24.783	179	0.02
24.787	179	0.02
24.790	179	0.02
24.793	178	0.02
24.797	178	0.02
24.800	178	0.02
24.803	178	0.02
24.807	177	0.02
24.810	177	0.02
24.813	176	0.02
24.817	176	0.02
24.820	175	0.02
24.823	174	0.02
24.827	174	0.02
24.830	173	0.02
24.833	173	0.02
24.837	172	0.02
24.840	171	0.02
24.843	171	0.02
24.847	170	0.02
24.850	169	0.02
24.853	168	0.02
24.857	168	0.02
24.860	167	0.02
24.863	167	0.02
24.867	166	0.02
24.870	165	0.02
24.873	165	0.02
24.877	165	0.02
24.880	164	0.02
24.883	164	0.02
24.887	163	0.02
24.890	163	0.02
24.893	163	0.02
24.897	163	0.02
24.900	163	0.02
24.903	162	0.02
24.907	162	0.02
24.910	162	0.02
24.913	162	0.02
24.917	162	0.02
24.920	163	0.02
24.923	163	0.02
24.927	163	0.02
24.930	164	0.02
24.933	164	0.02
24.937	164	0.02
24.940	165	0.02
24.943	165	0.02
24.947	166	0.02
24.950	166	0.02
24.953	167	0.02
24.957	168	0.02
24.960	168	0.02
24.963	169	0.02
24.967	170	0.02
24.970	170	0.02
24.973	171	0.02
24.977	172	0.02
24.980	172	0.02
24.983	173	0.02
24.987	174	0.02
24.990	174	0.02
24.993	175	0.02
24.997	175	0.02
25.000	175	0.02
25.003	176	0.02
25.007	176	0.02
25.010	177	0.02
25.013	177	0.02
25.017	177	0.02
25.020	177	0.02
25.023	177	0.02
25.027	176	0.02
25.030	176	0.02
25.033	176	0.02
25.037	176	0.02
25.040	175	0.02
25.043	175	0.02
25.047	174	0.02
25.050	173	0.02
25.053	172	0.02
25.057	171	0.02
25.060	171	0.02
25.063	170	0.02
25.067	168	0.02
25.070	167	0.02
25.073	166	0.02
25.077	164	0.02
25.080	163	0.02
25.083	162	0.02
25.087	160	0.02
25.090	159	0.02
25.093	158	0.02
25.097	157	0.02
25.100	156	0.02
25.103	154	0.02
25.107	153	0.02
25.110	152	0.02
25.113	150	0.02
25.117	149	0.02
25.120	148	0.02
25.123	147	0.02
25.127	146	0.02
25.130	145	0.02
25.133	144	0.02
25.137	143	0.02
25.140	142	0.02
25.143	142	0.02
25.147	141	0.02
25.150	140	0.02
25.153	140	0.02
25.157	139	0.02
25.160	139	0.02
25.163	138	0.02
25.167	138	0.02
25.170	138	0.02
25.173	138	0.02
25.177	137	0.02
25.180	137	0.02
25.183	137	0.02
25.187	138	0.02
25.190	138	0.02
25.193	138	0.02
25.197	138	0.02
25.200	138	0.02
25.203	138	0.02
25.207	139	0.02
25.210	139	0.02
25.213	139	0.02
25.217	139	0.02
25.220	139	0.02
25.223	140	0.02
25.227	140	0.02
25.230	140	0.02
25.233	141	0.02
25.237	141	0.02
25.240	141	0.02
25.243	142	0.02
25.247	142	0.02
25.250	142	0.02
25.253	142	0.02
25.257	142	0.02
25.260	143	0.02
25.263	143	0.02
25.267	143	0.02
25.270	143	0.02
25.273	144	0.02
25.277	144	0.02
25.280	144	0.02
25.283	144	0.02
25.287	144	0.02
25.290	143	0.02
25.293	143	0.02
25.297	143	0.02
25.300	143	0.02
25.303	143	0.02
25.307	142	0.02
25.310	142	0.02
25.313	142	0.02
25.317	141	0.02
25.320	141	0.02
25.323	141	0.02
25.327	140	0.02
25.330	140	0.02
25.333	139	0.02
25.337	139	0.02
25.340	138	0.02
25.343	138	0.02
25.347	137	0.02
25.350	136	0.02
25.353	136	0.02
25.357	135	0.02
25.360	135	0.02
25.363	134	0.02
25.367	134	0.02
25.370	133	0.02
25.373	133	0.02
25.377	132	0.02
25.380	132	0.02
25.383	131	0.02
25.387	131	0.02
25.390	130	0.02
25.393	130	0.02
25.397	130	0.02
25.400	130	0.02
25.403	130	0.02
25.407	129	0.02
25.410	129	0.02
25.413	129	0.02
25.417	128	0.02
25.420	128	0.02
25.423	128	0.02
25.427	128	0.02
25.430	128	0.02
25.433	128	0.02
25.437	128	0.02
25.440	128	0.02
25.443	128	0.02
25.447	128	0.02
25.450	127	0.02
25.453	127	0.02
25.457	127	0.02
25.460	127	0.02
25.463	127	0.02
25.467	127	0.02
25.470	127	0.02
25.473	127	0.02
25.477	127	0.02
25.480	127	0.02
25.483	127	0.02
25.487	127	0.02
25.490	128	0.02
25.493	128	0.02
25.497	127	0.02
25.500	127	0.02
25.503	127	0.02
25.507	127	0.02
25.510	127	0.02
25.513	127	0.02
25.517	127	0.02
25.520	127	0.02
25.523	127	0.02
25.527	127	0.02
25.530	127	0.02
25.533	127	0.02
25.537	127	0.02
25.540	127	0.02
25.543	127	0.02
25.547	127	0.02
25.550	127	0.02
25.553	127	0.02
25.557	127	0.02
25.560	127	0.02
25.563	127	0.02
25.567	127	0.02
25.570	127	0.02
25.573	126	0.02
25.577	126	0.02
25.580	126	0.02
25.583	126	0.02
25.587	126	0.02
25.590	126	0.02
25.593	126	0.02
25.597	126	0.02
25.600	126	0.02
25.603	126	0.02
25.607	125	0.02
25.610	125	0.02
25.613	125	0.02
25.617	125	0.02
25.620	125	0.02
25.623	125	0.02
25.627	125	0.02
25.630	125	0.02
25.633	125	0.02
25.637	125	0.02
25.640	124	0.02
25.643	124	0.02
25.647	124	0.02
25.650	124	0.02
25.653	124	0.02
25.657	124	0.02
25.660	124	0.02
25.663	124	0.02
25.667	124	0.02
25.670	124	0.02
25.673	124	0.02
25.677	124	0.02
25.680	124	0.02
25.683	123	0.02
25.687	123	0.02
25.690	123	0.02
25.693	123	0.02
25.697	123	0.02
25.700	123	0.02
25.703	123	0.02
25.707	123	0.02
25.710	123	0.02
25.713	124	0.02
25.717	124	0.02
25.720	124	0.02
25.723	124	0.02
25.727	124	0.02
25.730	124	0.02
25.733	124	0.02
25.737	124	0.02
25.740	124	0.02
25.743	124	0.02
25.747	125	0.02
25.750	125	0.02
25.753	125	0.02
25.757	125	0.02
25.760	125	0.02
25.763	125	0.02
25.767	126	0.02
25.770	126	0.02
25.773	126	0.02
25.777	126	0.02
25.780	126	0.02
25.783	127	0.02
25.787	127	0.02
25.790	127	0.02
25.793	127	0.02
25.797	127	0.02
25.800	127	0.02
25.803	127	0.02
25.807	128	0.02
25.810	128	0.02
25.813	128	0.02
25.817	128	0.02
25.820	128	0.02
25.823	128	0.02
25.827	128	0.02
25.830	128	0.02
25.833	128	0.02
25.837	127	0.02
25.840	127	0.02
25.843	127	0.02
25.847	127	0.02
25.850	127	0.02
25.853	126	0.02
25.857	126	0.02
25.860	126	0.02
25.863	126	0.02
25.867	125	0.02
25.870	125	0.02
25.873	125	0.02
25.877	124	0.02
25.880	124	0.02
25.883	124	0.02
25.887	123	0.02
25.890	123	0.02
25.893	123	0.02
25.897	122	0.01
25.900	122	0.01
25.903	122	0.01
25.907	122	0.01
25.910	121	0.01
25.913	121	0.01
25.917	121	0.01
25.920	120	0.01
25.923	120	0.01
25.927	120	0.01
25.930	120	0.01
25.933	120	0.01
25.937	119	0.01
25.940	119	0.01
25.943	119	0.01
25.947	119	0.01
25.950	119	0.01
25.953	119	0.01
25.957	118	0.01
25.960	118	0.01
25.963	118	0.01
25.967	118	0.01
25.970	118	0.01
25.973	118	0.01
25.977	118	0.01
25.980	118	0.01
25.983	118	0.01
25.987	118	0.01
25.990	118	0.01
25.993	119	0.01
25.997	119	0.01
26.000	119	0.01
26.003	119	0.01
26.007	119	0.01
26.010	119	0.01
26.013	120	0.01
26.017	120	0.01
26.020	120	0.01
26.023	121	0.01
26.027	121	0.01
26.030	121	0.01
26.033	122	0.01
26.037	122	0.01
26.040	123	0.02
26.043	123	0.02
26.047	124	0.02
26.050	124	0.02
26.053	125	0.02
26.057	125	0.02
26.060	125	0.02
26.063	126	0.02
26.067	126	0.02
26.070	127	0.02
26.073	127	0.02
26.077	128	0.02
26.080	128	0.02
26.083	129	0.02
26.087	129	0.02
26.090	129	0.02
26.093	129	0.02
26.097	130	0.02
26.100	130	0.02
26.103	130	0.02
26.107	131	0.02
26.110	131	0.02
26.113	131	0.02
26.117	131	0.02
26.120	131	0.02
26.123	131	0.02
26.127	131	0.02
26.130	131	0.02
26.133	131	0.02
26.137	131	0.02
26.140	131	0.02
26.143	130	0.02
26.147	130	0.02
26.150	130	0.02
26.153	130	0.02
26.157	130	0.02
26.160	130	0.02
26.163	130	0.02
26.167	129	0.02
