[Header]
Data File Name	D:\助燃剂标准品检验\92#汽油\百分一92#汽-乙.qgd
Output Date	2018/4/17
Output Time	17:05:48

[MS Chromatogram]
m/z	1-1 TIC
Event Time(msec)	200
# of Points	9750
Start Time(min)	2.500
End Time(min)	34.997
Ret.Time	Absolute Intensity	Relative Intensity
31.483	49487	0.31
31.487	49461	0.31
31.490	49443	0.31
31.493	49535	0.31
31.497	49875	0.31
31.500	49671	0.31
31.503	48963	0.31
31.507	48302	0.30
31.510	49357	0.31
31.513	48923	0.31
31.517	47966	0.30
31.520	49057	0.31
31.523	49445	0.31
31.527	49305	0.31
31.530	49491	0.31
31.533	49906	0.31
31.537	49798	0.31
31.540	49670	0.31
31.543	49425	0.31
31.547	48877	0.31
31.550	48914	0.31
31.553	49485	0.31
31.557	49634	0.31
31.560	49563	0.31
31.563	49563	0.31
31.567	49557	0.31
31.570	49630	0.31
31.573	49983	0.31
31.577	49690	0.31
31.580	49226	0.31
31.583	49547	0.31
31.587	49578	0.31
31.590	49441	0.31
31.593	49549	0.31
31.597	49411	0.31
31.600	49138	0.31
31.603	48899	0.31
31.607	49193	0.31
31.610	49306	0.31
31.613	48558	0.31
31.617	48492	0.30
31.620	48971	0.31
31.623	49173	0.31
31.627	49298	0.31
31.630	49412	0.31
31.633	49347	0.31
31.637	49098	0.31
31.640	49358	0.31
31.643	49548	0.31
31.647	49268	0.31
31.650	49351	0.31
31.653	49782	0.31
31.657	49623	0.31
31.660	49007	0.31
31.663	48938	0.31
31.667	49531	0.31
31.670	49563	0.31
31.673	49351	0.31
31.677	49262	0.31
31.680	49332	0.31
31.683	49294	0.31
31.687	49310	0.31
31.690	49423	0.31
31.693	49396	0.31
31.697	49377	0.31
31.700	49533	0.31
31.703	49858	0.31
31.707	50199	0.32
31.710	49699	0.31
31.713	49266	0.31
31.717	49144	0.31
31.720	49173	0.31
31.723	49358	0.31
31.727	50758	0.32
31.730	51388	0.32
31.733	50585	0.32
31.737	49718	0.31
31.740	50306	0.32
31.743	50655	0.32
31.747	50577	0.32
31.750	50936	0.32
31.753	51307	0.32
31.757	51324	0.32
31.760	50720	0.32
31.763	50664	0.32
31.767	50749	0.32
31.770	51080	0.32
31.773	50948	0.32
31.777	50679	0.32
31.780	50868	0.32
31.783	50745	0.32
31.787	49831	0.31
31.790	49981	0.31
31.793	50893	0.32
31.797	50815	0.32
31.800	49615	0.31
31.803	49848	0.31
31.807	50672	0.32
31.810	51003	0.32
31.813	50872	0.32
31.817	50572	0.32
31.820	50359	0.32
31.823	50752	0.32
31.827	51059	0.32
31.830	51120	0.32
31.833	50958	0.32
31.837	51524	0.32
31.840	51794	0.33
31.843	51382	0.32
31.847	51531	0.32
31.850	51271	0.32
31.853	51252	0.32
31.857	51406	0.32
31.860	51777	0.33
31.863	51218	0.32
31.867	51079	0.32
31.870	51925	0.33
31.873	52356	0.33
31.877	52436	0.33
31.880	52835	0.33
31.883	52989	0.33
31.887	52777	0.33
31.890	52913	0.33
31.893	52953	0.33
31.897	52680	0.33
31.900	52822	0.33
31.903	52648	0.33
31.907	51630	0.32
31.910	51744	0.33
31.913	52578	0.33
31.917	52134	0.33
31.920	51344	0.32
31.923	51479	0.32
31.927	51738	0.33
31.930	51718	0.33
31.933	51644	0.32
31.937	51577	0.32
31.940	50967	0.32
31.943	50385	0.32
31.947	50721	0.32
31.950	51331	0.32
31.953	51120	0.32
31.957	50774	0.32
31.960	50662	0.32
31.963	50756	0.32
31.967	51751	0.33
31.970	52512	0.33
31.973	51771	0.33
31.977	51220	0.32
31.980	50938	0.32
31.983	50709	0.32
31.987	50699	0.32
31.990	51293	0.32
31.993	51881	0.33
31.997	51115	0.32
32.000	50664	0.32
32.003	50705	0.32
32.007	50555	0.32
32.010	50516	0.32
32.013	50551	0.32
32.017	50549	0.32
32.020	50291	0.32
32.023	50072	0.31
32.027	49939	0.31
32.030	50482	0.32
32.033	51092	0.32
32.037	51363	0.32
32.040	51704	0.32
32.043	52500	0.33
32.047	52779	0.33
32.050	51815	0.33
32.053	50924	0.32
32.057	51413	0.32
32.060	51733	0.33
32.063	51116	0.32
32.067	50385	0.32
32.070	49538	0.31
32.073	49416	0.31
32.077	50188	0.32
32.080	50250	0.32
32.083	49941	0.31
32.087	49602	0.31
32.090	50200	0.32
32.093	50287	0.32
32.097	50042	0.31
32.100	50139	0.32
32.103	50068	0.31
32.107	50285	0.32
32.110	50911	0.32
32.113	50974	0.32
32.117	50290	0.32
32.120	50422	0.32
32.123	50321	0.32
32.127	49944	0.31
32.130	49958	0.31
32.133	50158	0.32
32.137	50329	0.32
32.140	50086	0.31
32.143	50056	0.31
32.147	50382	0.32
32.150	50613	0.32
32.153	50782	0.32
32.157	51312	0.32
32.160	51493	0.32
32.163	50579	0.32
32.167	50288	0.32
32.170	50045	0.31
32.173	49776	0.31
32.177	49939	0.31
32.180	49761	0.31
32.183	49389	0.31
32.187	49892	0.31
32.190	50246	0.32
32.193	49805	0.31
32.197	49629	0.31
32.200	49934	0.31
32.203	50077	0.31
32.207	50098	0.31
32.210	49973	0.31
32.213	50036	0.31
32.217	50014	0.31
32.220	50170	0.32
32.223	50062	0.31
32.227	49555	0.31
32.230	49511	0.31
32.233	50100	0.31
32.237	50258	0.32
32.240	49840	0.31
32.243	49964	0.31
32.247	49499	0.31
32.250	49067	0.31
32.253	49636	0.31
32.257	50162	0.32
32.260	50109	0.31
32.263	50136	0.32
32.267	50107	0.31
32.270	49939	0.31
32.273	49975	0.31
32.277	50186	0.32
32.280	50364	0.32
32.283	50207	0.32
32.287	50156	0.32
32.290	50154	0.32
32.293	50233	0.32
32.297	50266	0.32
32.300	50215	0.32
32.303	50025	0.31
32.307	49770	0.31
32.310	49859	0.31
32.313	50185	0.32
32.317	50416	0.32
32.320	50740	0.32
32.323	50346	0.32
32.327	49847	0.31
32.330	49721	0.31
32.333	49655	0.31
32.337	49477	0.31
32.340	48661	0.31
32.343	49156	0.31
32.347	50153	0.32
32.350	50490	0.32
32.353	50384	0.32
32.357	49647	0.31
32.360	49239	0.31
32.363	49278	0.31
32.367	49249	0.31
32.370	48849	0.31
32.373	49124	0.31
32.377	49439	0.31
32.380	49708	0.31
32.383	50022	0.31
32.387	49900	0.31
32.390	50006	0.31
32.393	50226	0.32
32.397	49921	0.31
32.400	49807	0.31
32.403	50665	0.32
32.407	51046	0.32
32.410	50899	0.32
32.413	50606	0.32
32.417	49922	0.31
32.420	49513	0.31
32.423	49699	0.31
32.427	50285	0.32
32.430	51049	0.32
32.433	51315	0.32
32.437	51167	0.32
32.440	51496	0.32
32.443	51461	0.32
32.447	51451	0.32
32.450	51984	0.33
32.453	51979	0.33
32.457	51902	0.33
32.460	52278	0.33
32.463	52537	0.33
32.467	52010	0.33
32.470	51741	0.33
32.473	51737	0.33
32.477	51570	0.32
32.480	51311	0.32
32.483	51484	0.32
32.487	51783	0.33
32.490	51564	0.32
32.493	51034	0.32
32.497	51143	0.32
32.500	51567	0.32
32.503	51823	0.33
32.507	51625	0.32
32.510	51290	0.32
32.513	51090	0.32
32.517	51452	0.32
32.520	51725	0.33
32.523	51329	0.32
32.527	51261	0.32
32.530	51377	0.32
32.533	50852	0.32
32.537	50344	0.32
32.540	50922	0.32
32.543	50332	0.32
32.547	49993	0.31
32.550	50934	0.32
32.553	51187	0.32
32.557	50591	0.32
32.560	50476	0.32
32.563	50589	0.32
32.567	49777	0.31
32.570	49941	0.31
32.573	50774	0.32
32.577	51134	0.32
32.580	51025	0.32
32.583	51288	0.32
32.587	51664	0.32
32.590	51760	0.33
32.593	51937	0.33
32.597	51653	0.32
32.600	51572	0.32
32.603	51218	0.32
32.607	50919	0.32
32.610	50834	0.32
32.613	50846	0.32
32.617	50540	0.32
32.620	50183	0.32
32.623	50358	0.32
32.627	50706	0.32
32.630	50697	0.32
32.633	50645	0.32
32.637	51018	0.32
32.640	51588	0.32
32.643	51506	0.32
32.647	51112	0.32
32.650	51108	0.32
32.653	51255	0.32
32.657	51343	0.32
32.660	51068	0.32
32.663	50814	0.32
32.667	51158	0.32
32.670	51344	0.32
32.673	51103	0.32
32.677	51016	0.32
32.680	50920	0.32
32.683	51132	0.32
32.687	51622	0.32
32.690	51769	0.33
32.693	51514	0.32
32.697	51227	0.32
32.700	50968	0.32
32.703	50753	0.32
32.707	51071	0.32
32.710	51325	0.32
32.713	51197	0.32
32.717	51214	0.32
32.720	51171	0.32
32.723	50994	0.32
32.727	50850	0.32
32.730	49923	0.31
32.733	49091	0.31
32.737	49064	0.31
32.740	49289	0.31
32.743	49139	0.31
32.747	48866	0.31
32.750	49364	0.31
32.753	49716	0.31
32.757	49245	0.31
32.760	49480	0.31
32.763	49806	0.31
32.767	50542	0.32
32.770	51593	0.32
32.773	51935	0.33
32.777	51623	0.32
32.780	51140	0.32
32.783	50462	0.32
32.787	49736	0.31
32.790	49638	0.31
32.793	49283	0.31
32.797	49043	0.31
32.800	49246	0.31
32.803	49715	0.31
32.807	49909	0.31
32.810	49954	0.31
32.813	49892	0.31
32.817	50133	0.32
32.820	50063	0.31
32.823	50071	0.31
32.827	49984	0.31
32.830	49988	0.31
32.833	49989	0.31
32.837	49280	0.31
32.840	49444	0.31
32.843	49218	0.31
32.847	49453	0.31
32.850	49670	0.31
32.853	50077	0.31
32.857	50325	0.32
32.860	50222	0.32
32.863	49848	0.31
32.867	49557	0.31
32.870	50031	0.31
32.873	50697	0.32
32.877	50922	0.32
32.880	50324	0.32
32.883	49677	0.31
32.887	49384	0.31
32.890	49856	0.31
32.893	50241	0.32
32.897	50151	0.32
32.900	49975	0.31
32.903	50047	0.31
32.907	50087	0.31
32.910	50089	0.31
32.913	49722	0.31
32.917	49751	0.31
32.920	51211	0.32
32.923	52025	0.33
32.927	51465	0.32
32.930	50737	0.32
32.933	50387	0.32
32.937	50498	0.32
32.940	51455	0.32
32.943	51906	0.33
32.947	51771	0.33
32.950	51020	0.32
32.953	50853	0.32
32.957	51596	0.32
32.960	51994	0.33
32.963	51888	0.33
32.967	51640	0.32
32.970	51940	0.33
32.973	52079	0.33
32.977	51868	0.33
32.980	50871	0.32
32.983	50978	0.32
32.987	51442	0.32
32.990	51907	0.33
32.993	51175	0.32
32.997	50495	0.32
33.000	50962	0.32
33.003	51787	0.33
33.007	52067	0.33
33.010	51751	0.33
33.013	51078	0.32
33.017	51216	0.32
33.020	51663	0.32
33.023	51644	0.32
33.027	51418	0.32
33.030	51932	0.33
33.033	52367	0.33
33.037	52250	0.33
33.040	52170	0.33
33.043	52162	0.33
33.047	52092	0.33
33.050	51236	0.32
33.053	50564	0.32
33.057	50463	0.32
33.060	50386	0.32
33.063	50808	0.32
33.067	51258	0.32
33.070	50755	0.32
33.073	50808	0.32
33.077	51704	0.32
33.080	51798	0.33
33.083	51371	0.32
33.087	51373	0.32
33.090	52181	0.33
33.093	52379	0.33
33.097	52602	0.33
33.100	53279	0.33
33.103	53116	0.33
33.107	52538	0.33
33.110	52526	0.33
33.113	52654	0.33
33.117	52388	0.33
33.120	52111	0.33
33.123	52513	0.33
33.127	52634	0.33
33.130	52431	0.33
33.133	52414	0.33
33.137	52437	0.33
33.140	52192	0.33
33.143	52208	0.33
33.147	52380	0.33
33.150	52322	0.33
33.153	52298	0.33
33.157	52404	0.33
33.160	52460	0.33
33.163	52382	0.33
33.167	52546	0.33
33.170	52471	0.33
33.173	52314	0.33
33.177	52307	0.33
33.180	52573	0.33
33.183	52697	0.33
33.187	52707	0.33
33.190	52549	0.33
33.193	52309	0.33
33.197	52220	0.33
33.200	52244	0.33
33.203	52312	0.33
33.207	52560	0.33
33.210	52804	0.33
33.213	52695	0.33
33.217	52449	0.33
33.220	52221	0.33
33.223	52194	0.33
33.227	51951	0.33
33.230	51832	0.33
33.233	51800	0.33
33.237	52029	0.33
33.240	52390	0.33
33.243	52398	0.33
33.247	52062	0.33
33.250	51728	0.33
33.253	52002	0.33
33.257	52387	0.33
33.260	51692	0.32
33.263	51649	0.32
33.267	52097	0.33
33.270	52121	0.33
33.273	51990	0.33
33.277	52560	0.33
33.280	52881	0.33
33.283	52698	0.33
33.287	52613	0.33
33.290	52366	0.33
33.293	51594	0.32
33.297	51645	0.32
33.300	52200	0.33
33.303	52426	0.33
33.307	52458	0.33
33.310	52454	0.33
33.313	52345	0.33
33.317	52459	0.33
33.320	52834	0.33
33.323	52889	0.33
33.327	52485	0.33
33.330	52113	0.33
33.333	52153	0.33
33.337	52393	0.33
33.340	52576	0.33
33.343	52284	0.33
33.347	52063	0.33
33.350	52344	0.33
33.353	52918	0.33
33.357	53345	0.34
33.360	53341	0.34
33.363	53186	0.33
33.367	52623	0.33
33.370	52177	0.33
33.373	52619	0.33
33.377	52870	0.33
33.380	52757	0.33
33.383	52911	0.33
33.387	53007	0.33
33.390	52560	0.33
33.393	52820	0.33
33.397	53527	0.34
33.400	53191	0.33
33.403	52303	0.33
33.407	52063	0.33
33.410	52108	0.33
33.413	52377	0.33
33.417	52561	0.33
33.420	52867	0.33
33.423	53028	0.33
33.427	52566	0.33
33.430	52309	0.33
33.433	52273	0.33
33.437	52594	0.33
33.440	52692	0.33
33.443	52920	0.33
33.447	53155	0.33
33.450	52929	0.33
33.453	52483	0.33
33.457	52000	0.33
33.460	52116	0.33
33.463	52460	0.33
33.467	51986	0.33
33.470	51826	0.33
33.473	52492	0.33
33.477	52537	0.33
33.480	52687	0.33
33.483	53294	0.33
33.487	52794	0.33
33.490	52415	0.33
33.493	53027	0.33
33.497	53048	0.33
33.500	52658	0.33
33.503	52424	0.33
33.507	52159	0.33
33.510	51956	0.33
33.513	51854	0.33
33.517	51993	0.33
33.520	52367	0.33
33.523	52308	0.33
33.527	52015	0.33
33.530	51936	0.33
33.533	51837	0.33
33.537	51923	0.33
33.540	52493	0.33
33.543	53515	0.34
33.547	54174	0.34
33.550	54390	0.34
33.553	54252	0.34
33.557	54409	0.34
33.560	54581	0.34
33.563	54927	0.35
33.567	54586	0.34
33.570	54159	0.34
33.573	54148	0.34
33.577	53920	0.34
33.580	53608	0.34
33.583	54145	0.34
33.587	54288	0.34
33.590	53962	0.34
33.593	53682	0.34
33.597	54375	0.34
33.600	54470	0.34
33.603	54307	0.34
33.607	54281	0.34
33.610	54769	0.34
33.613	54918	0.35
33.617	54866	0.34
33.620	54682	0.34
33.623	54228	0.34
33.627	54813	0.34
33.630	54694	0.34
33.633	52914	0.33
33.637	51676	0.32
33.640	51578	0.32
33.643	51491	0.32
33.647	51278	0.32
33.650	51370	0.32
33.653	51493	0.32
33.657	51633	0.32
33.660	52503	0.33
33.663	53480	0.34
33.667	53316	0.34
33.670	53123	0.33
33.673	52896	0.33
33.677	52090	0.33
33.680	51758	0.33
33.683	52116	0.33
33.687	51843	0.33
33.690	51762	0.33
33.693	52059	0.33
33.697	51962	0.33
33.700	52144	0.33
33.703	52508	0.33
33.707	52262	0.33
33.710	52025	0.33
33.713	52311	0.33
33.717	52849	0.33
33.720	53282	0.33
33.723	52948	0.33
33.727	52839	0.33
33.730	52789	0.33
33.733	52886	0.33
33.737	52598	0.33
33.740	52252	0.33
33.743	51980	0.33
33.747	52130	0.33
33.750	51860	0.33
33.753	51426	0.32
33.757	51845	0.33
33.760	52503	0.33
33.763	52829	0.33
33.767	53129	0.33
33.770	53158	0.33
33.773	53058	0.33
33.777	52725	0.33
33.780	52608	0.33
33.783	52947	0.33
33.787	52901	0.33
33.790	52725	0.33
33.793	52752	0.33
33.797	52310	0.33
33.800	52613	0.33
33.803	53060	0.33
33.807	53047	0.33
33.810	53012	0.33
33.813	53057	0.33
33.817	53095	0.33
33.820	53031	0.33
33.823	52968	0.33
33.827	52660	0.33
33.830	52560	0.33
33.833	52873	0.33
33.837	52755	0.33
33.840	52452	0.33
33.843	52111	0.33
33.847	52722	0.33
33.850	53096	0.33
33.853	52879	0.33
33.857	52878	0.33
33.860	52877	0.33
33.863	52895	0.33
33.867	53181	0.33
33.870	53465	0.34
33.873	53219	0.33
33.877	53778	0.34
33.880	54400	0.34
33.883	53945	0.34
33.887	53457	0.34
33.890	53660	0.34
33.893	53493	0.34
33.897	53325	0.34
33.900	53075	0.33
33.903	53082	0.33
33.907	53117	0.33
33.910	53398	0.34
33.913	53528	0.34
33.917	53250	0.33
33.920	53193	0.33
33.923	53705	0.34
33.927	53567	0.34
33.930	53334	0.34
33.933	53128	0.33
33.937	53017	0.33
33.940	53230	0.33
33.943	53340	0.34
33.947	53474	0.34
33.950	53328	0.34
33.953	53085	0.33
33.957	52896	0.33
33.960	53344	0.34
33.963	53280	0.33
33.967	53086	0.33
33.970	52915	0.33
33.973	53451	0.34
33.977	53824	0.34
33.980	53533	0.34
33.983	52992	0.33
33.987	53126	0.33
33.990	53175	0.33
33.993	52802	0.33
33.997	52778	0.33
34.000	52939	0.33
34.003	52761	0.33
34.007	53013	0.33
34.010	54207	0.34
34.013	54612	0.34
34.017	54127	0.34
34.020	54159	0.34
34.023	54283	0.34
34.027	54067	0.34
34.030	54042	0.34
34.033	54452	0.34
34.037	54443	0.34
34.040	53966	0.34
34.043	53686	0.34
34.047	53909	0.34
34.050	53945	0.34
34.053	54097	0.34
34.057	54773	0.34
34.060	54839	0.34
34.063	54815	0.34
34.067	54946	0.35
34.070	54337	0.34
34.073	53954	0.34
34.077	54122	0.34
34.080	54460	0.34
34.083	54329	0.34
34.087	54480	0.34
34.090	54618	0.34
34.093	54653	0.34
34.097	55072	0.35
34.100	55163	0.35
34.103	55023	0.35
34.107	55454	0.35
34.110	55876	0.35
34.113	55193	0.35
34.117	54529	0.34
34.120	54497	0.34
34.123	54906	0.35
34.127	55151	0.35
34.130	54239	0.34
34.133	54266	0.34
34.137	54390	0.34
34.140	54466	0.34
34.143	54300	0.34
34.147	54129	0.34
34.150	54503	0.34
34.153	55124	0.35
34.157	55140	0.35
34.160	55046	0.35
34.163	54748	0.34
34.167	53970	0.34
34.170	53406	0.34
34.173	52809	0.33
34.177	53603	0.34
34.180	53591	0.34
34.183	53297	0.33
34.187	54071	0.34
34.190	53598	0.34
34.193	53431	0.34
34.197	54641	0.34
34.200	55127	0.35
34.203	55204	0.35
34.207	55158	0.35
34.210	55156	0.35
34.213	54843	0.34
34.217	54245	0.34
34.220	54815	0.34
34.223	54738	0.34
34.227	53928	0.34
34.230	53312	0.34
34.233	52980	0.33
34.237	52603	0.33
34.240	52496	0.33
34.243	52727	0.33
34.247	52999	0.33
34.250	53063	0.33
34.253	53235	0.33
34.257	53276	0.33
34.260	52767	0.33
34.263	53037	0.33
34.267	52846	0.33
34.270	52790	0.33
34.273	53020	0.33
34.277	53083	0.33
34.280	52779	0.33
34.283	52738	0.33
34.287	52620	0.33
34.290	52561	0.33
34.293	52693	0.33
34.297	52844	0.33
34.300	52703	0.33
34.303	52760	0.33
34.307	52672	0.33
34.310	52509	0.33
34.313	52631	0.33
34.317	52690	0.33
34.320	52740	0.33
34.323	52626	0.33
34.327	52749	0.33
34.330	52937	0.33
34.333	52568	0.33
34.337	52296	0.33
34.340	52278	0.33
34.343	51993	0.33
34.347	52191	0.33
34.350	52927	0.33
34.353	52928	0.33
34.357	52851	0.33
34.360	52572	0.33
34.363	52199	0.33
34.367	52287	0.33
34.370	52764	0.33
34.373	53169	0.33
34.377	52834	0.33
34.380	52486	0.33
34.383	52833	0.33
34.387	52975	0.33
34.390	52900	0.33
34.393	53490	0.34
34.397	53800	0.34
34.400	53457	0.34
34.403	53363	0.34
34.407	53277	0.33
34.410	52891	0.33
34.413	53122	0.33
34.417	53542	0.34
34.420	53520	0.34
34.423	53467	0.34
34.427	52991	0.33
34.430	52874	0.33
34.433	52944	0.33
34.437	52943	0.33
34.440	52989	0.33
34.443	52800	0.33
34.447	52704	0.33
34.450	52376	0.33
34.453	51647	0.32
34.457	51530	0.32
34.460	51426	0.32
34.463	51570	0.32
34.467	51787	0.33
34.470	51836	0.33
34.473	51305	0.32
34.477	51439	0.32
34.480	52586	0.33
34.483	52395	0.33
34.487	51565	0.32
34.490	51467	0.32
34.493	51663	0.32
34.497	51640	0.32
34.500	51521	0.32
34.503	51650	0.32
34.507	51557	0.32
34.510	51562	0.32
34.513	51588	0.32
34.517	51615	0.32
34.520	51640	0.32
34.523	51923	0.33
34.527	52062	0.33
34.530	51802	0.33
34.533	51840	0.33
34.537	52165	0.33
34.540	51793	0.33
34.543	51584	0.32
34.547	51557	0.32
34.550	51618	0.32
34.553	51636	0.32
34.557	51621	0.32
34.560	51573	0.32
34.563	51270	0.32
34.567	51342	0.32
34.570	51815	0.33
34.573	51960	0.33
34.577	51793	0.33
34.580	51720	0.33
34.583	51563	0.32
34.587	51476	0.32
34.590	51694	0.32
34.593	51640	0.32
34.597	50992	0.32
34.600	51564	0.32
34.603	51870	0.33
34.607	51909	0.33
34.610	51750	0.33
34.613	51775	0.33
34.617	51548	0.32
34.620	50507	0.32
34.623	50173	0.32
34.627	50411	0.32
34.630	51152	0.32
34.633	51311	0.32
34.637	51636	0.32
34.640	51204	0.32
34.643	50337	0.32
34.647	50112	0.31
34.650	50498	0.32
34.653	49896	0.31
34.657	49736	0.31
34.660	50691	0.32
34.663	51275	0.32
34.667	50521	0.32
34.670	49905	0.31
34.673	49944	0.31
34.677	50337	0.32
34.680	50163	0.32
34.683	49769	0.31
34.687	49919	0.31
34.690	51319	0.32
34.693	52544	0.33
34.697	52743	0.33
34.700	52231	0.33
34.703	52074	0.33
34.707	52163	0.33
34.710	52124	0.33
34.713	52044	0.33
34.717	52028	0.33
34.720	52363	0.33
34.723	52699	0.33
34.727	52176	0.33
34.730	52132	0.33
34.733	52545	0.33
34.737	53063	0.33
34.740	53169	0.33
34.743	52618	0.33
34.747	52227	0.33
34.750	52267	0.33
34.753	52231	0.33
34.757	52171	0.33
34.760	52353	0.33
34.763	52800	0.33
34.767	53126	0.33
34.770	53145	0.33
34.773	52682	0.33
34.777	52318	0.33
34.780	52669	0.33
34.783	53196	0.33
34.787	53136	0.33
34.790	52773	0.33
34.793	52861	0.33
34.797	53539	0.34
34.800	53918	0.34
34.803	53783	0.34
34.807	53349	0.34
34.810	52679	0.33
34.813	52371	0.33
34.817	52419	0.33
34.820	52846	0.33
34.823	53162	0.33
34.827	52934	0.33
34.830	52488	0.33
34.833	52521	0.33
34.837	52810	0.33
34.840	52624	0.33
34.843	52648	0.33
34.847	52443	0.33
34.850	52498	0.33
34.853	52577	0.33
34.857	52412	0.33
34.860	52453	0.33
34.863	53185	0.33
34.867	53468	0.34
34.870	53252	0.33
34.873	53172	0.33
34.877	52969	0.33
34.880	52763	0.33
34.883	53296	0.33
34.887	53733	0.34
34.890	53481	0.34
34.893	53523	0.34
34.897	53270	0.33
34.900	52909	0.33
34.903	52963	0.33
34.907	52966	0.33
34.910	53499	0.34
34.913	53900	0.34
34.917	53916	0.34
34.920	53209	0.33
34.923	52995	0.33
34.927	52790	0.33
34.930	52873	0.33
34.933	53812	0.34
34.937	53777	0.34
34.940	53017	0.33
34.943	52885	0.33
34.947	52496	0.33
34.950	52944	0.33
34.953	53465	0.34
34.957	54045	0.34
34.960	54037	0.34
34.963	53911	0.34
34.967	53648	0.34
34.970	53209	0.33
34.973	53288	0.33
34.977	53712	0.34
34.980	53739	0.34
34.983	53644	0.34
34.987	53194	0.33
34.990	52981	0.33
34.993	53237	0.33
34.997	52921	0.33

